id,dataset,label_type,superfamily,class,architecture,topology,homologous_superfamily,length
1vjhA00,CATH20,superfamily,3.30.530.20,3,30,530,20,122
1vjnA00,CATH20,superfamily,3.60.15.10,3,60,15,10,220
1vjvA02,CATH20,superfamily,6.10.140.1140,6,10,140,1140,74
1vjxA00,CATH20,superfamily,1.20.1260.10,1,20,1260,10,157
1vk1A02,CATH20,superfamily,3.30.1760.10,3,30,1760,10,130
1vk3A02,CATH20,superfamily,3.30.1330.10,3,30,1330,10,135
1vk3A03,CATH20,superfamily,3.30.1330.10,3,30,1330,10,147
1vkaB00,CATH20,superfamily,1.10.418.10,1,10,418,10,153
1vkeE00,CATH20,superfamily,1.20.1290.10,1,20,1290,10,133
1vkiA00,CATH20,superfamily,3.90.960.10,3,90,960,10,165
1vkpB00,CATH20,superfamily,3.75.10.10,3,75,10,10,383
1vkuA00,CATH20,superfamily,1.10.1200.10,1,10,1200,10,100
1vkvA01,CATH20,superfamily,3.30.428.10,3,30,428,10,196
1vkwA01,CATH20,superfamily,3.40.109.10,3,40,109,10,122
1vkyB01,CATH20,superfamily,3.40.1780.10,3,40,1780,10,237
1vkyB02,CATH20,superfamily,2.40.10.240,2,40,10,240,79
1vl2A01,CATH20,superfamily,3.40.50.620,3,40,50,620,189
1vl2D02,CATH20,superfamily,3.90.1260.10,3,90,1260,10,233
1vl4A01,CATH20,superfamily,3.30.2290.10,3,30,2290,10,222
1vliA01,CATH20,superfamily,3.20.20.70,3,20,20,70,315
1vliA02,CATH20,superfamily,3.90.1210.10,3,90,1210,10,70
1vlpA00,CATH20,superfamily,3.20.140.10,3,20,140,10,441
1vlrA02,CATH20,superfamily,3.30.2240.10,3,30,2240,10,78
1vluA01,CATH20,superfamily,3.40.605.10,3,40,605,10,264
1vmaA01,CATH20,superfamily,1.20.120.140,1,20,120,140,95
1vmdA00,CATH20,superfamily,3.40.50.1380,3,40,50,1380,162
1vmoA00,CATH20,superfamily,2.100.10.20,2,100,10,20,163
1vnsA01,CATH20,superfamily,1.20.144.10,1,20,144,10,178
1vp4B01,CATH20,superfamily,3.90.1150.10,3,90,1150,10,196
1vp7C00,CATH20,superfamily,1.10.287.1040,1,10,287,1040,80
1vp8A00,CATH20,superfamily,3.40.1380.20,3,40,1380,20,201
1vpqA00,CATH20,superfamily,3.20.20.410,3,20,20,410,273
1vprA01,CATH20,superfamily,4.10.1300.10,4,10,1300,10,112
1vprA02,CATH20,superfamily,4.10.1310.10,4,10,1310,10,84
1vprA03,CATH20,superfamily,2.40.128.20,2,40,128,20,157
1vq0A01,CATH20,superfamily,3.55.30.10,3,55,30,10,242
1vq8100,CATH20,superfamily,2.20.25.30,2,20,25,30,57
1vq8200,CATH20,superfamily,1.10.1620.10,1,10,1620,10,50
1vq8C00,CATH20,superfamily,3.40.1370.10,3,40,1370,10,246
1vq8L01,CATH20,superfamily,4.10.990.10,4,10,990,10,51
1vq8M00,CATH20,superfamily,3.40.1120.10,3,40,1120,10,194
1vq8Q00,CATH20,superfamily,2.30.30.70,2,30,30,70,96
1vq8W01,CATH20,superfamily,3.30.1390.20,3,30,1390,20,98
1vq8W02,CATH20,superfamily,1.10.15.30,1,10,15,30,56
1vq8X00,CATH20,superfamily,3.10.440.10,3,10,440,10,92
1vqaA00,CATH20,superfamily,2.40.50.140,2,40,50,140,87
1vqqA01,CATH20,superfamily,3.10.450.100,3,10,450,100,113
1vqrD00,CATH20,superfamily,1.10.3210.10,1,10,3210,10,280
1vqwA01,CATH20,superfamily,3.50.50.60,3,50,50,60,352
1vqzA02,CATH20,superfamily,3.30.390.50,3,30,390,50,88
1vr4E00,CATH20,superfamily,3.30.110.70,3,30,110,70,103
1vr7A00,CATH20,superfamily,3.60.90.10,3,60,90,10,142
1vr8A00,CATH20,superfamily,3.40.1000.20,3,40,1000,20,142
1vr9A01,CATH20,superfamily,3.90.1280.20,3,90,1280,20,64
1vr9A02,CATH20,superfamily,3.10.20.750,3,10,20,750,56
1vraA00,CATH20,superfamily,3.60.70.12,3,60,70,12,191
1vrbA02,CATH20,superfamily,6.10.280.40,6,10,280,40,87
1vrmA01,CATH20,superfamily,3.10.520.10,3,10,520,10,208
1vryA00,CATH20,superfamily,6.10.250.2810,6,10,250,2810,76
1vs0A01,CATH20,superfamily,3.30.1490.70,3,30,1490,70,79
1vs9O01,CATH20,superfamily,6.10.160.10,6,10,160,10,55
1vs9O02,CATH20,superfamily,1.10.1900.20,1,10,1900,20,62
1vs9S01,CATH20,superfamily,2.30.30.30,2,30,30,30,72
1vsgA01,CATH20,superfamily,3.90.150.10,3,90,150,10,203
1vsrA00,CATH20,superfamily,3.40.960.10,3,40,960,10,136
1vsy300,CATH20,superfamily,1.10.287.2210,1,10,287,2210,76
1vszR00,CATH20,superfamily,6.10.250.1460,6,10,250,1460,54
1vt0M05,CATH20,superfamily,6.10.280.90,6,10,280,90,74
1vu2201,CATH20,superfamily,1.20.58.1070,1,20,58,1070,170
1vu2300,CATH20,superfamily,2.30.29.30,2,30,29,30,127
1vvmD03,CATH20,superfamily,4.10.950.10,4,10,950,10,80
1vw3C01,CATH20,superfamily,2.40.30.10,2,40,30,10,131
1vw3D00,CATH20,superfamily,3.40.1370.10,3,40,1370,10,256
1vw4102,CATH20,superfamily,3.90.280.10,3,90,280,10,217
1vw4400,CATH20,superfamily,3.40.30.10,3,40,30,10,140
1vw4501,CATH20,superfamily,1.10.1520.10,1,10,1520,10,234
1vw4502,CATH20,superfamily,3.30.160.20,3,30,160,20,92
1vw4900,CATH20,superfamily,1.10.1520.10,1,10,1520,10,225
1vw4G00,CATH20,superfamily,3.40.5.10,3,40,5,10,64
1vw4L01,CATH20,superfamily,3.90.1030.10,3,90,1030,10,136
1vw4L02,CATH20,superfamily,1.10.246.170,1,10,246,170,85
1vw4M01,CATH20,superfamily,2.30.30.790,2,30,30,790,135
1vw4T02,CATH20,superfamily,6.10.140.1190,6,10,140,1190,67
1vw4V00,CATH20,superfamily,6.20.130.10,6,20,130,10,64
1vw4Z00,CATH20,superfamily,4.10.410.60,4,10,410,60,62
1vwxG01,CATH20,superfamily,3.30.1330.30,3,30,1330,30,185
1vwxH02,CATH20,superfamily,3.90.930.12,3,90,930,12,105
1vwxm00,CATH20,superfamily,4.10.1060.50,4,10,1060,50,52
1vwxO02,CATH20,superfamily,6.10.250.3250,6,10,250,3250,54
1vwxQ00,CATH20,superfamily,3.100.10.10,3,100,10,10,188
1vwxR02,CATH20,superfamily,1.10.1200.240,1,10,1200,240,140
1vwxS01,CATH20,superfamily,3.10.20.10,3,10,20,10,71
1vwxT01,CATH20,superfamily,2.30.30.70,2,30,30,70,98
1vwxZ00,CATH20,superfamily,2.30.30.770,2,30,30,770,136
1vx2I02,CATH20,superfamily,3.10.290.70,3,10,290,70,114
1vx7200,CATH20,superfamily,3.30.390.110,3,30,390,110,127
1vx7700,CATH20,superfamily,3.10.440.10,3,10,440,10,120
1vx7d00,CATH20,superfamily,3.30.720.90,3,30,720,90,87
1vx7F02,CATH20,superfamily,6.10.250.1470,6,10,250,1470,75
1vx7h00,CATH20,superfamily,2.20.25.30,2,20,25,30,96
1vx7H01,CATH20,superfamily,3.90.930.12,3,90,930,12,86
1vx7K01,CATH20,superfamily,3.90.1180.10,3,90,1180,10,148
1vx7N01,CATH20,superfamily,2.30.30.30,2,30,30,30,85
1vx7U02,CATH20,superfamily,3.10.20.10,3,10,20,10,76
1vx7V02,CATH20,superfamily,6.10.250.3260,6,10,250,3260,62
1vx7Y01,CATH20,superfamily,3.30.70.330,3,30,70,330,81
1vybA00,CATH20,superfamily,3.60.10.10,3,60,10,10,238
1vykA00,CATH20,superfamily,1.20.120.290,1,20,120,290,149
1vyvB02,CATH20,superfamily,3.40.50.300,3,40,50,300,168
1vyxA00,CATH20,superfamily,3.30.40.10,3,30,40,10,60
1vz0A01,CATH20,superfamily,3.90.1530.30,3,90,1530,30,63
1vz8A02,CATH20,superfamily,3.10.20.340,3,10,20,340,119
1vzsA01,CATH20,superfamily,1.10.246.110,1,10,246,110,63
1vzyA02,CATH20,superfamily,3.90.1280.10,3,90,1280,10,57
1w07A02,CATH20,superfamily,2.40.110.10,2,40,110,10,137
1w0nA00,CATH20,superfamily,2.60.120.260,2,60,120,260,131
1w0pA03,CATH20,superfamily,2.60.120.200,2,60,120,200,187
1w0tA00,CATH20,superfamily,1.10.10.60,1,10,10,60,53
1w1hD00,CATH20,superfamily,2.30.29.30,2,30,29,30,151
1w23A01,CATH20,superfamily,3.40.640.10,3,40,640,10,242
1w26A02,CATH20,superfamily,1.10.3120.10,1,10,3120,10,225
1w36B01,CATH20,superfamily,3.40.50.300,3,40,50,300,248
1w36B02,CATH20,superfamily,1.10.3170.10,1,10,3170,10,195
1w36B03,CATH20,superfamily,3.40.50.300,3,40,50,300,299
1w36B04,CATH20,superfamily,1.10.486.10,1,10,486,10,146
1w36C01,CATH20,superfamily,3.40.50.10930,3,40,50,10930,217
1w36C04,CATH20,superfamily,1.10.486.10,1,10,486,10,209
1w36C06,CATH20,superfamily,1.10.10.990,1,10,10,990,72
1w36D03,CATH20,superfamily,3.40.50.300,3,40,50,300,173
1w36F02,CATH20,superfamily,1.10.10.160,1,10,10,160,100
1w36F03,CATH20,superfamily,3.40.50.300,3,40,50,300,276
1w40A00,CATH20,superfamily,3.30.1330.30,3,30,1330,30,101
1w4rA01,CATH20,superfamily,3.40.50.300,3,40,50,300,132
1w5cC02,CATH20,superfamily,1.10.10.670,1,10,10,670,114
1w5dA01,CATH20,superfamily,3.40.710.10,3,40,710,10,248
1w5sA02,CATH20,superfamily,3.40.50.300,3,40,50,300,190
1w66A01,CATH20,superfamily,3.30.930.10,3,30,930,10,208
1w6kA01,CATH20,superfamily,6.20.120.20,6,20,120,20,52
1w6kA03,CATH20,superfamily,1.50.10.20,1,50,10,20,285
1w8gA00,CATH20,superfamily,3.20.20.10,3,20,20,10,234
1w8iA00,CATH20,superfamily,3.40.50.1010,3,40,50,1010,155
1w91A02,CATH20,superfamily,3.20.20.80,3,20,20,80,345
1w94A00,CATH20,superfamily,3.40.50.10480,3,40,50,10480,156
1w97L02,CATH20,superfamily,3.30.420.370,3,30,420,370,75
1w98B01,CATH20,superfamily,1.10.472.10,1,10,472,10,153
1w99A02,CATH20,superfamily,2.60.120.260,2,60,120,260,191
1w9cA00,CATH20,superfamily,1.25.10.10,1,25,10,10,321
1w9lA02,CATH20,superfamily,1.20.58.60,1,20,58,60,53
1w9pA02,CATH20,superfamily,3.10.50.10,3,10,50,10,63
1w9rA00,CATH20,superfamily,1.20.58.440,1,20,58,440,119
1wa9A02,CATH20,superfamily,3.30.450.20,3,30,450,20,168
1wb1A03,CATH20,superfamily,2.40.30.10,2,40,30,10,117
1wc2A00,CATH20,superfamily,2.40.40.10,2,40,40,10,181
1wcdJ01,CATH20,superfamily,2.60.120.20,2,60,120,20,301
1wcrA00,CATH20,superfamily,1.20.58.80,1,20,58,80,103
1wcuA00,CATH20,superfamily,2.60.120.430,2,60,120,430,153
1wcwA01,CATH20,superfamily,3.40.50.10090,3,40,50,10090,132
1wd5A02,CATH20,superfamily,3.30.1310.20,3,30,1310,20,61
1wdcA00,CATH20,superfamily,4.10.270.10,4,10,270,10,64
1wdjA00,CATH20,superfamily,3.90.1570.10,3,90,1570,10,187
1werA02,CATH20,superfamily,1.10.506.10,1,10,506,10,158
1wexA01,CATH20,superfamily,3.30.70.330,3,30,70,330,73
1wf3A02,CATH20,superfamily,3.30.300.20,3,30,300,20,117
1wfiA00,CATH20,superfamily,2.60.40.790,2,60,40,790,131
1wfpA00,CATH20,superfamily,4.10.1110.10,4,10,1110,10,74
1wfwA00,CATH20,superfamily,2.30.30.40,2,30,30,40,74
1wfxA02,CATH20,superfamily,3.20.170.30,3,20,170,30,94
1wgyA01,CATH20,superfamily,3.10.20.90,3,10,20,90,76
1wh0A01,CATH20,superfamily,2.60.40.790,2,60,40,790,111
1wh4A01,CATH20,superfamily,1.10.533.10,1,10,533,10,94
1wh7A01,CATH20,superfamily,1.10.10.60,1,10,10,60,53
1whkA00,CATH20,superfamily,2.30.30.190,2,30,30,190,91
1whmA01,CATH20,superfamily,2.30.30.190,2,30,30,190,72
1whqA01,CATH20,superfamily,3.30.160.20,3,30,160,20,71
1whrA00,CATH20,superfamily,3.30.1370.50,3,30,1370,50,124
1whsB02,CATH20,superfamily,3.40.50.11320,3,40,50,11320,95
1wifA01,CATH20,superfamily,2.30.42.10,2,30,42,10,85
1winA01,CATH20,superfamily,3.30.479.30,3,30,479,30,117
1wioA04,CATH20,superfamily,2.60.40.10,2,60,40,10,72
1wivA00,CATH20,superfamily,1.10.8.10,1,10,8,10,73
1wj7A01,CATH20,superfamily,1.10.8.10,1,10,8,10,60
1wjjA01,CATH20,superfamily,2.40.50.140,2,40,50,140,110
1wkbA01,CATH20,superfamily,3.40.50.620,3,40,50,620,446
1wkcA00,CATH20,superfamily,3.40.50.10420,3,40,50,10420,183
1wktA00,CATH20,superfamily,2.60.20.20,2,60,20,20,88
1wkvA01,CATH20,superfamily,3.90.1530.20,3,90,1530,20,78
1wkzA00,CATH20,superfamily,1.10.600.10,1,10,600,10,299
1wl4A01,CATH20,superfamily,3.40.47.10,3,40,47,10,211
1wl8A00,CATH20,superfamily,3.40.50.880,3,40,50,880,189
1wleA01,CATH20,superfamily,1.10.287.40,1,10,287,40,114
1wleA02,CATH20,superfamily,3.30.930.10,3,30,930,10,319
1wlfA02,CATH20,superfamily,3.10.330.10,3,10,330,10,82
1wlgA02,CATH20,superfamily,2.60.98.20,2,60,98,20,140
1wljA00,CATH20,superfamily,3.30.420.10,3,30,420,10,189
1wm5A00,CATH20,superfamily,1.25.40.10,1,25,40,10,208
1wmjA01,CATH20,superfamily,3.40.30.10,3,40,30,10,108
1wmxB00,CATH20,superfamily,2.60.120.430,2,60,120,430,205
1wncB00,CATH20,superfamily,1.20.5.300,1,20,5,300,112
1wolA00,CATH20,superfamily,1.20.120.330,1,20,120,330,122
1woqA01,CATH20,superfamily,3.30.420.40,3,30,420,40,122
1wp5A00,CATH20,superfamily,2.120.10.90,2,120,10,90,322
1wp7A00,CATH20,superfamily,1.10.287.770,1,10,287,770,89
1wp9B03,CATH20,superfamily,1.20.1320.20,1,20,1320,20,130
1wpeA01,CATH20,superfamily,2.70.150.10,2,70,150,10,175
1wpiA00,CATH20,superfamily,3.40.30.10,3,40,30,10,133
1wpqA01,CATH20,superfamily,3.40.50.720,3,40,50,720,192
1wpuA00,CATH20,superfamily,3.40.1510.10,3,40,1510,10,147
1wqaA04,CATH20,superfamily,3.30.310.50,3,30,310,50,85
1wqjB01,CATH20,superfamily,4.10.40.20,4,10,40,20,73
1wqlA01,CATH20,superfamily,3.90.380.10,3,90,380,10,310
1wraA01,CATH20,superfamily,3.60.15.10,3,60,15,10,303
1wrjA01,CATH20,superfamily,3.30.160.70,3,30,160,70,67
1wscA01,CATH20,superfamily,3.30.700.20,3,30,700,20,154
1wsrA04,CATH20,superfamily,2.40.30.110,2,40,30,110,77
1wt6B00,CATH20,superfamily,1.20.5.340,1,20,5,340,81
1wteA02,CATH20,superfamily,3.40.1560.10,3,40,1560,10,124
1wteB01,CATH20,superfamily,1.10.3250.10,1,10,3250,10,147
1wthA01,CATH20,superfamily,2.40.50.260,2,40,50,260,128
1wthD01,CATH20,superfamily,2.40.10.10,2,40,10,10,116
1wthD03,CATH20,superfamily,2.40.30.150,2,40,30,150,104
1wu7A02,CATH20,superfamily,3.30.240.30,3,30,240,30,55
1wu9A00,CATH20,superfamily,1.20.5.1430,1,20,5,1430,61
1wudA00,CATH20,superfamily,1.10.150.80,1,10,150,80,89
1wv3A02,CATH20,superfamily,2.60.200.20,2,60,200,20,109
1wv8A00,CATH20,superfamily,3.30.2390.10,3,30,2390,10,73
1wv9A00,CATH20,superfamily,3.40.250.10,3,40,250,10,94
1wvfA02,CATH20,superfamily,3.30.465.10,3,30,465,10,128
1wviC02,CATH20,superfamily,3.40.50.1000,3,40,50,1000,109
1wvkA00,CATH20,superfamily,4.10.1050.10,4,10,1050,10,86
1wvqA00,CATH20,superfamily,3.40.1520.10,3,40,1520,10,167
1wwyA00,CATH20,superfamily,2.60.120.470,2,60,120,470,171
1wxcB01,CATH20,superfamily,3.30.1880.10,3,30,1880,10,73
1wxrA01,CATH20,superfamily,2.40.10.120,2,40,10,120,257
1wxrA03,CATH20,superfamily,3.30.160.280,3,30,160,280,76
1wxxA01,CATH20,superfamily,2.30.130.10,2,30,130,10,65
1wy6A00,CATH20,superfamily,1.25.40.350,1,25,40,350,172
1wycA02,CATH20,superfamily,3.40.710.10,3,40,710,10,232
1wyuA02,CATH20,superfamily,3.40.640.10,3,40,640,10,262
1wyuB03,CATH20,superfamily,3.40.640.10,3,40,640,10,268
1wz2A05,CATH20,superfamily,1.10.10.720,1,10,10,720,52
1wzaA03,CATH20,superfamily,2.60.40.1180,2,60,40,1180,79
1wznA02,CATH20,superfamily,2.20.25.110,2,20,25,110,63
1x0tA01,CATH20,superfamily,1.20.5.420,1,20,5,420,64
1x0tA02,CATH20,superfamily,6.20.50.20,6,20,50,20,56
1x13B01,CATH20,superfamily,3.40.50.720,3,40,50,720,202
1x1aA01,CATH20,superfamily,1.10.10.10,1,10,10,10,177
1x1fA00,CATH20,superfamily,2.30.29.30,2,30,29,30,149
1x1qA01,CATH20,superfamily,3.40.50.1100,3,40,50,1100,164
1x2lA01,CATH20,superfamily,1.10.260.40,1,10,260,40,85
1x31B01,CATH20,superfamily,3.50.50.60,3,50,50,60,233
1x31B02,CATH20,superfamily,3.30.9.10,3,30,9,10,154
1x31D00,CATH20,superfamily,3.30.2270.10,3,30,2270,10,99
1x3lA02,CATH20,superfamily,3.40.50.10180,3,40,50,10180,245
1x3qA00,CATH20,superfamily,2.40.50.40,2,40,50,40,57
1x3wB01,CATH20,superfamily,1.10.10.540,1,10,10,540,51
1x3zA04,CATH20,superfamily,2.20.25.10,2,20,25,10,54
1x45A01,CATH20,superfamily,2.30.42.10,2,30,42,10,87
1x4pA00,CATH20,superfamily,1.10.10.790,1,10,10,790,66
1x4qA01,CATH20,superfamily,1.20.1390.10,1,20,1390,10,71
1x4rA01,CATH20,superfamily,3.30.720.50,3,30,720,50,79
1x4tA01,CATH20,superfamily,1.10.287.660,1,10,287,660,58
1x52A01,CATH20,superfamily,3.30.1330.30,3,30,1330,30,107
1x5mA01,CATH20,superfamily,2.60.40.790,2,60,40,790,106
1x6mC00,CATH20,superfamily,3.90.1590.10,3,90,1590,10,196
1x6oA01,CATH20,superfamily,2.30.30.30,2,30,30,30,68
1x74A01,CATH20,superfamily,3.40.50.10540,3,40,50,10540,175
1x79B00,CATH20,superfamily,1.20.5.340,1,20,5,340,92
1x7dB01,CATH20,superfamily,3.30.1780.10,3,30,1780,10,180
1x7fA01,CATH20,superfamily,3.20.20.70,3,20,20,70,242
1x7fA02,CATH20,superfamily,2.40.100.10,2,40,100,10,119
1x8dA01,CATH20,superfamily,3.30.70.100,3,30,70,100,97
1x91A00,CATH20,superfamily,1.20.140.40,1,20,140,40,153
1x9bA00,CATH20,superfamily,1.20.58.290,1,20,58,290,53
1x9fC00,CATH20,superfamily,1.10.490.10,1,10,490,10,153
1x9jB01,CATH20,superfamily,3.30.420.40,3,30,420,40,178
1x9lA01,CATH20,superfamily,2.60.40.1890,2,60,40,1890,117
1x9mA01,CATH20,superfamily,3.30.420.10,3,30,420,10,226
1x9mA03,CATH20,superfamily,3.30.70.370,3,30,70,370,178
1x9nA01,CATH20,superfamily,1.10.3260.10,1,10,3260,10,283
1x9zA02,CATH20,superfamily,3.30.1370.100,3,30,1370,100,89
1xa3A02,CATH20,superfamily,3.30.1540.10,3,30,1540,10,103
1xauA00,CATH20,superfamily,2.60.40.10,2,60,40,10,122
1xb2B02,CATH20,superfamily,3.30.479.20,3,30,479,20,121
1xb2B03,CATH20,superfamily,3.30.479.20,3,30,479,20,110
1xbdA00,CATH20,superfamily,2.60.40.290,2,60,40,290,87
1xbzB00,CATH20,superfamily,3.20.20.70,3,20,20,70,216
1xd4A03,CATH20,superfamily,1.20.870.10,1,20,870,10,240
1xd7A00,CATH20,superfamily,1.10.10.10,1,10,10,10,145
1xdnA01,CATH20,superfamily,3.30.1490.70,3,30,1490,70,122
1xdpA01,CATH20,superfamily,1.20.58.310,1,20,58,310,105
1xdpA02,CATH20,superfamily,3.30.1840.10,3,30,1840,10,202
1xdsB01,CATH20,superfamily,1.10.10.10,1,10,10,10,112
1xdyG00,CATH20,superfamily,3.90.420.10,3,90,420,10,279
1xdzA00,CATH20,superfamily,3.40.50.150,3,40,50,150,240
1xezA01,CATH20,superfamily,3.30.110.130,3,30,110,130,85
1xezA02,CATH20,superfamily,2.70.240.20,2,70,240,20,428
1xf1A02,CATH20,superfamily,3.50.30.30,3,50,30,30,148
1xf1A05,CATH20,superfamily,2.60.40.10,2,60,40,10,101
1xf8A02,CATH20,superfamily,3.40.630.30,3,40,630,30,165
1xffA00,CATH20,superfamily,3.60.20.10,3,60,20,10,238
1xfiA02,CATH20,superfamily,1.20.1700.10,1,20,1700,10,90
1xfsA00,CATH20,superfamily,3.30.530.20,3,30,530,20,178
1xfxA01,CATH20,superfamily,3.40.390.10,3,40,390,10,228
1xg7B01,CATH20,superfamily,1.10.1670.10,1,10,1670,10,107
1xgkA02,CATH20,superfamily,3.90.25.10,3,90,25,10,117
1xhbA01,CATH20,superfamily,3.90.550.10,3,90,550,10,257
1xhbA02,CATH20,superfamily,1.10.8.460,1,10,8,460,66
1xhcA03,CATH20,superfamily,3.30.390.30,3,30,390,30,61
1xhhA00,CATH20,superfamily,2.60.40.1900,2,60,40,1900,91
1xhnA01,CATH20,superfamily,2.30.110.10,2,30,110,10,168
1ximA00,CATH20,superfamily,3.20.20.150,3,20,20,150,393
1xipA00,CATH20,superfamily,2.130.10.10,2,130,10,10,388
1xiwB00,CATH20,superfamily,2.60.40.10,2,60,40,10,79
1xiyA00,CATH20,superfamily,3.40.30.10,3,40,30,10,182
1xj5A01,CATH20,superfamily,2.30.140.10,2,30,140,10,57
1xjaB00,CATH20,superfamily,2.60.120.280,2,60,120,280,178
1xkgA00,CATH20,superfamily,3.90.70.10,3,90,70,10,312
1xkpB00,CATH20,superfamily,3.30.1460.10,3,30,1460,10,124
1xkpC00,CATH20,superfamily,3.30.1460.10,3,30,1460,10,127
1xksA00,CATH20,superfamily,2.130.10.10,2,130,10,10,413
1xktA01,CATH20,superfamily,3.40.50.1820,3,40,50,1820,199
1xl3C00,CATH20,superfamily,1.20.1280.80,1,20,1280,80,92
1xl7A01,CATH20,superfamily,1.10.275.20,1,10,275,20,113
1xlrA00,CATH20,superfamily,3.40.1410.10,3,40,1410,10,164
1xlyA00,CATH20,superfamily,1.20.200.20,1,20,200,20,234
1xm7A00,CATH20,superfamily,3.60.21.10,3,60,21,10,195
1xm9A01,CATH20,superfamily,1.25.10.10,1,25,10,10,447
1xmlA01,CATH20,superfamily,3.30.200.40,3,30,200,40,109
1xmtA00,CATH20,superfamily,3.40.630.30,3,40,630,30,103
1xmxA01,CATH20,superfamily,3.40.50.10770,3,40,50,10770,142
1xmxA02,CATH20,superfamily,3.40.1350.10,3,40,1350,10,154
1xn6A00,CATH20,superfamily,3.30.530.20,3,30,530,20,143
1xn7A00,CATH20,superfamily,1.10.10.10,1,10,10,10,78
1xneA00,CATH20,superfamily,2.30.130.30,2,30,130,30,113
1xnfA00,CATH20,superfamily,1.25.40.10,1,25,40,10,275
1xnpB02,CATH20,superfamily,6.10.250.680,6,10,250,680,104
1xo1A02,CATH20,superfamily,3.40.50.1010,3,40,50,1010,186
1xo8A00,CATH20,superfamily,2.60.40.1820,2,60,40,1820,151
1xocA01,CATH20,superfamily,3.40.190.10,3,40,190,10,155
1xouA00,CATH20,superfamily,1.10.287.1140,1,10,287,1140,74
1xouB00,CATH20,superfamily,6.10.250.190,6,10,250,190,95
1xovA01,CATH20,superfamily,3.40.630.40,3,40,630,40,188
1xovA02,CATH20,superfamily,2.30.30.40,2,30,30,40,66
1xpjA00,CATH20,superfamily,3.40.50.1000,3,40,50,1000,126
1xq8A00,CATH20,superfamily,1.10.287.700,1,10,287,700,140
1xqbA02,CATH20,superfamily,3.30.2310.10,3,30,2310,10,92
1xqrA00,CATH20,superfamily,1.25.10.10,1,25,10,10,276
1xr4B01,CATH20,superfamily,3.40.1080.10,3,40,1080,10,238
1xr6A02,CATH20,superfamily,3.30.70.270,3,30,70,270,108
1xr7A03,CATH20,superfamily,1.20.960.20,1,20,960,20,87
1xrsB01,CATH20,superfamily,3.30.30.60,3,30,30,60,52
1xruA02,CATH20,superfamily,2.60.120.10,2,60,120,10,158
1xsqA00,CATH20,superfamily,2.60.120.480,2,60,120,480,167
1xsvA00,CATH20,superfamily,1.10.10.10,1,10,10,10,113
1xszA03,CATH20,superfamily,3.30.310.140,3,30,310,140,157
1xtoA00,CATH20,superfamily,3.60.15.10,3,60,15,10,310
1xtpA01,CATH20,superfamily,3.40.50.150,3,40,50,150,216
1xu1A00,CATH20,superfamily,2.60.120.40,2,60,120,40,138
1xu9C00,CATH20,superfamily,3.40.50.720,3,40,50,720,286
1xv2C01,CATH20,superfamily,3.30.1330.80,3,30,1330,80,115
1xv5A01,CATH20,superfamily,3.40.50.2000,3,40,50,2000,191
1xv5A02,CATH20,superfamily,3.40.50.2000,3,40,50,2000,210
1xvsA00,CATH20,superfamily,2.60.40.1470,2,60,40,1470,125
1xvwA00,CATH20,superfamily,3.40.30.10,3,40,30,10,160
1xw3A01,CATH20,superfamily,3.90.1530.10,3,90,1530,10,96
1xw6A02,CATH20,superfamily,1.20.1050.10,1,20,1050,10,105
1xw8A00,CATH20,superfamily,3.20.20.370,3,20,20,370,251
1xwjA01,CATH20,superfamily,1.20.120.230,1,20,120,230,130
1xwmA00,CATH20,superfamily,1.20.58.220,1,20,58,220,217
1xwrC00,CATH20,superfamily,1.10.260.40,1,10,260,40,79
1xx1A00,CATH20,superfamily,3.20.20.190,3,20,20,190,285
1xx9D00,CATH20,superfamily,2.60.40.550,2,60,40,550,142
1xxhA01,CATH20,superfamily,3.40.50.300,3,40,50,300,141
1xxmC02,CATH20,superfamily,3.30.1450.10,3,30,1450,10,91
1xzpB00,CATH20,superfamily,3.30.1360.120,3,30,1360,120,131
1y00A00,CATH20,superfamily,2.60.40.4380,2,60,40,4380,61
1y02A01,CATH20,superfamily,1.10.720.140,1,10,720,140,82
1y0gA00,CATH20,superfamily,2.40.128.110,2,40,128,110,169
1y0kA00,CATH20,superfamily,3.40.1540.10,3,40,1540,10,208
1y0uA00,CATH20,superfamily,1.10.10.10,1,10,10,10,96
1y13A00,CATH20,superfamily,3.30.479.10,3,30,479,10,163
1y14C01,CATH20,superfamily,1.20.1250.40,1,20,1250,40,131
1y14D01,CATH20,superfamily,3.30.1490.120,3,30,1490,120,84
1y1aA01,CATH20,superfamily,1.10.238.10,1,10,238,10,96
1y1fX00,CATH20,superfamily,3.90.1580.10,3,90,1580,10,311
1y1oA00,CATH20,superfamily,3.40.1350.10,3,40,1350,10,169
1y2gB00,CATH20,superfamily,3.30.1400.10,3,30,1400,10,140
1y4mA00,CATH20,superfamily,1.10.287.210,1,10,287,210,53
1y56A02,CATH20,superfamily,3.50.50.60,3,50,50,60,223
1y56A04,CATH20,superfamily,1.10.10.1100,1,10,10,1100,77
1y5iA02,CATH20,superfamily,3.40.50.12770,3,40,50,12770,397
1y60A00,CATH20,superfamily,3.30.230.60,3,30,230,60,169
1y63A00,CATH20,superfamily,3.40.50.300,3,40,50,300,184
1y64B01,CATH20,superfamily,6.10.30.50,6,10,30,50,62
1y64B03,CATH20,superfamily,1.20.58.2220,1,20,58,2220,232
